,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
12367,359494,Prince Buster,Reggae,1960,190021,John Holt,Reggae,1960
41544,129817,Shabba Ranks,Reggae,1980,2036252,Major Lazer,Electronic,2000
7472,16944,Alpha Blondy,Reggae,1980,116465,Jah Cure,Reggae,2000
41543,33580,Super Cat,Reggae,1970,2036252,Major Lazer,Electronic,2000
7473,328014,Peter Tosh,Reggae,1960,116465,Jah Cure,Reggae,2000
14919,785380,"Lee ""Scratch"" Perry",Reggae,1960,238297,Delta 5,Pop/Rock,1970
7474,500298,Morgan Heritage,Reggae,1990,116465,Jah Cure,Reggae,2000
35689,230784,Lord Creator,Reggae,1960,819344,Desmond Dekker,Reggae,1960
12310,573978,Marcia Griffiths,Reggae,1960,188697,Foxy Brown,Reggae,1990
5687,785380,"Lee ""Scratch"" Perry",Reggae,1960,85448,The Heptones,Reggae,1960
5685,425105,The Skatalites,Reggae,1960,85448,The Heptones,Reggae,1960
5683,178889,Alton Ellis,Reggae,1950,85448,The Heptones,Reggae,1960
5392,328014,Peter Tosh,Reggae,1960,81683,Black Uhuru,Reggae,1970
5394,641994,Burning Spear,Reggae,1970,81683,Black Uhuru,Reggae,1970
5390,190021,John Holt,Reggae,1960,81683,Black Uhuru,Reggae,1970
22593,246768,Derrick Morgan,Reggae,1950,479350,The Toasters,Pop/Rock,1980
26874,893111,The Paragons,Reggae,1960,603590,Aswad,Reggae,1970
26876,923432,The Wailers,Reggae,1960,603590,Aswad,Reggae,1970
11353,855773,Prince Jazzbo,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
11352,785380,"Lee ""Scratch"" Perry",Reggae,1960,175775,Eek-A-Mouse,Reggae,1980
11351,762652,Big Youth,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
11350,641994,Burning Spear,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
11349,352171,Richie Spice,Reggae,2000,175775,Eek-A-Mouse,Reggae,1980
11348,219334,I-Roy,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
26875,919928,The Techniques,Reggae,1960,603590,Aswad,Reggae,1970
35046,790988,Toots & the Maytals,Reggae,1960,807949,Underworld,Electronic,1980
22594,295276,Jimmy Cliff,Reggae,1960,479350,The Toasters,Pop/Rock,1980
17402,893111,The Paragons,Reggae,1960,295276,Jimmy Cliff,Reggae,1960
8339,169526,Frankie Paul,Reggae,1980,130418,Spragga Benz,Reggae,1990
15769,122252,Lady Saw,Reggae,1990,254083,Wayne Wonder,Reggae,1980
15771,138063,Barrington Levy,Reggae,1970,254083,Wayne Wonder,Reggae,1980
32420,328014,Peter Tosh,Reggae,1960,767068,Keith Richards,Pop/Rock,1960
762,573978,Marcia Griffiths,Reggae,1960,12570,Sister Carol,Reggae,1990
15772,160848,Gregory Isaacs,Reggae,1970,254083,Wayne Wonder,Reggae,1980
15773,328014,Peter Tosh,Reggae,1960,254083,Wayne Wonder,Reggae,1980
17396,190021,John Holt,Reggae,1960,295276,Jimmy Cliff,Reggae,1960
26873,790988,Toots & the Maytals,Reggae,1960,603590,Aswad,Reggae,1970
32121,785380,"Lee ""Scratch"" Perry",Reggae,1960,763237,Big Audio Dynamite,Pop/Rock,1980
32120,751592,Sly & Robbie,Reggae,1970,763237,Big Audio Dynamite,Pop/Rock,1980
24256,923432,The Wailers,Reggae,1960,518937,Mr. Scruff,Electronic,1990
11343,81683,Black Uhuru,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
11342,52151,Augustus Pablo,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
11341,3627,Pato Banton,Reggae,1980,175775,Eek-A-Mouse,Reggae,1980
26891,785380,"Lee ""Scratch"" Perry",Reggae,1960,604702,Afro Celt Sound System,Pop/Rock,1990
37720,295276,Jimmy Cliff,Reggae,1960,873085,Men at Work,Pop/Rock,1970
15679,138063,Barrington Levy,Reggae,1970,251925,Wayne Smith,Reggae,1980
15680,165830,Cocoa Tea,Reggae,1970,251925,Wayne Smith,Reggae,1980
15681,175775,Eek-A-Mouse,Reggae,1980,251925,Wayne Smith,Reggae,1980
15682,218885,Horace Andy,Reggae,1970,251925,Wayne Smith,Reggae,1980
15683,574057,Sugar Minott,Reggae,1970,251925,Wayne Smith,Reggae,1980
15777,641994,Burning Spear,Reggae,1970,254083,Wayne Wonder,Reggae,1980
15684,663455,Half Pint,Reggae,1980,251925,Wayne Smith,Reggae,1980
15704,173988,Rita Marley,Reggae,1960,252315,Diana King,Reggae,1990
15705,178889,Alton Ellis,Reggae,1950,252315,Diana King,Reggae,1990
15707,573978,Marcia Griffiths,Reggae,1960,252315,Diana King,Reggae,1990
11344,93322,King Tubby,Reggae,1960,175775,Eek-A-Mouse,Reggae,1980
11345,109637,Culture,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
11346,165830,Cocoa Tea,Reggae,1970,175775,Eek-A-Mouse,Reggae,1980
11347,178014,U-Roy,Reggae,1960,175775,Eek-A-Mouse,Reggae,1980
39647,295276,Jimmy Cliff,Reggae,1960,937098,Stiff Little Fingers,Pop/Rock,1970
32110,93322,King Tubby,Reggae,1960,763237,Big Audio Dynamite,Pop/Rock,1980
5391,295276,Jimmy Cliff,Reggae,1960,81683,Black Uhuru,Reggae,1970
15685,681340,Yellowman,Reggae,1980,251925,Wayne Smith,Reggae,1980
22751,790988,Toots & the Maytals,Reggae,1960,483473,The Pietasters,Pop/Rock,1990
12373,169526,Frankie Paul,Reggae,1980,190235,Mad Cobra,Reggae,1980
33662,636474,Bunny Wailer,Reggae,1970,788508,Beenie Man,Reggae,1970
13966,897783,The Silvertones,Reggae,1960,218885,Horace Andy,Reggae,1970
18618,425105,The Skatalites,Reggae,1960,328014,Peter Tosh,Reggae,1960
29668,785380,"Lee ""Scratch"" Perry",Reggae,1960,681340,Yellowman,Reggae,1980
18617,359494,Prince Buster,Reggae,1960,328014,Peter Tosh,Reggae,1960
23016,785380,"Lee ""Scratch"" Perry",Reggae,1960,487663,The Pop Group,Pop/Rock,1970
155,178014,U-Roy,Reggae,1960,3627,Pato Banton,Reggae,1980
25803,128585,Jackie Mittoo,Reggae,1960,574057,Sugar Minott,Reggae,1970
6114,178889,Alton Ellis,Reggae,1950,93322,King Tubby,Reggae,1960
6115,246768,Derrick Morgan,Reggae,1950,93322,King Tubby,Reggae,1960
6117,425105,The Skatalites,Reggae,1960,93322,King Tubby,Reggae,1960
31044,93322,King Tubby,Reggae,1960,751592,Sly & Robbie,Reggae,1970
156,246768,Derrick Morgan,Reggae,1950,3627,Pato Banton,Reggae,1980
18616,190021,John Holt,Reggae,1960,328014,Peter Tosh,Reggae,1960
25773,57188,Bob Andy,Reggae,1960,573978,Marcia Griffiths,Reggae,1960
30523,66395,The Congos,Reggae,1970,745584,Steel Pulse,Reggae,1970
30524,75295,Ken Boothe,Reggae,1960,745584,Steel Pulse,Reggae,1970
30525,85448,The Heptones,Reggae,1960,745584,Steel Pulse,Reggae,1970
13363,573978,Marcia Griffiths,Reggae,1960,206668,Des'ree,R&B;,1990
162,855773,Prince Jazzbo,Reggae,1970,3627,Pato Banton,Reggae,1980
25802,75295,Ken Boothe,Reggae,1960,574057,Sugar Minott,Reggae,1970
18620,636474,Bunny Wailer,Reggae,1970,328014,Peter Tosh,Reggae,1960
30019,81683,Black Uhuru,Reggae,1970,697350,Ziggy Marley,Reggae,1970
7244,641994,Burning Spear,Reggae,1970,109637,Culture,Reggae,1970
29667,762652,Big Youth,Reggae,1970,681340,Yellowman,Reggae,1980
7099,93322,King Tubby,Reggae,1960,107227,Kruder & Dorfmeister,Electronic,1990
23665,923432,The Wailers,Reggae,1960,500298,Morgan Heritage,Reggae,1990
23664,798477,Freddie McGregor,Reggae,1960,500298,Morgan Heritage,Reggae,1990
2252,819344,Desmond Dekker,Reggae,1960,31971,The Beat,Pop/Rock,1970
23663,776659,Israel Vibration,Reggae,1970,500298,Morgan Heritage,Reggae,1990
23662,745584,Steel Pulse,Reggae,1970,500298,Morgan Heritage,Reggae,1990
23661,694411,Zap Pow,Reggae,1970,500298,Morgan Heritage,Reggae,1990
23660,328014,Peter Tosh,Reggae,1960,500298,Morgan Heritage,Reggae,1990
23483,776659,Israel Vibration,Reggae,1970,494474,Third World,Reggae,1970
23659,242861,Dennis Brown,Reggae,1970,500298,Morgan Heritage,Reggae,1990
26386,52151,Augustus Pablo,Reggae,1970,586798,Thievery Corporation,Electronic,1990
23658,160848,Gregory Isaacs,Reggae,1970,500298,Morgan Heritage,Reggae,1990
12885,246768,Derrick Morgan,Reggae,1950,197921,The English Beat,Pop/Rock,1970
23482,641994,Burning Spear,Reggae,1970,494474,Third World,Reggae,1970
23657,81683,Black Uhuru,Reggae,1970,500298,Morgan Heritage,Reggae,1990
23481,178889,Alton Ellis,Reggae,1950,494474,Third World,Reggae,1970
23480,160848,Gregory Isaacs,Reggae,1970,494474,Third World,Reggae,1970
23479,85448,The Heptones,Reggae,1960,494474,Third World,Reggae,1970
12886,295276,Jimmy Cliff,Reggae,1960,197921,The English Beat,Pop/Rock,1970
12887,359494,Prince Buster,Reggae,1960,197921,The English Beat,Pop/Rock,1970
12889,603590,Aswad,Reggae,1970,197921,The English Beat,Pop/Rock,1970
12738,359494,Prince Buster,Reggae,1960,195874,Madness,Pop/Rock,1970
12737,202187,Ernest Ranglin,Reggae,1950,195874,Madness,Pop/Rock,1970
7243,636474,Bunny Wailer,Reggae,1970,109637,Culture,Reggae,1970
13960,75295,Ken Boothe,Reggae,1960,218885,Horace Andy,Reggae,1970
13962,246768,Derrick Morgan,Reggae,1950,218885,Horace Andy,Reggae,1970
1429,788508,Beenie Man,Reggae,1970,20740,Sizzla,Reggae,1990
1428,751592,Sly & Robbie,Reggae,1970,20740,Sizzla,Reggae,1990
1427,697350,Ziggy Marley,Reggae,1970,20740,Sizzla,Reggae,1990
32992,69402,Bob Marley & the Wailers,Reggae,1960,776659,Israel Vibration,Reggae,1970
32993,85448,The Heptones,Reggae,1960,776659,Israel Vibration,Reggae,1970
4920,636474,Bunny Wailer,Reggae,1970,75264,Bad Brains,Pop/Rock,1970
32994,93322,King Tubby,Reggae,1960,776659,Israel Vibration,Reggae,1970
32996,295276,Jimmy Cliff,Reggae,1960,776659,Israel Vibration,Reggae,1970
32997,328014,Peter Tosh,Reggae,1960,776659,Israel Vibration,Reggae,1970
32998,588943,The Abyssinians,Reggae,1970,776659,Israel Vibration,Reggae,1970
32999,641994,Burning Spear,Reggae,1970,776659,Israel Vibration,Reggae,1970
33000,790988,Toots & the Maytals,Reggae,1960,776659,Israel Vibration,Reggae,1970
33001,923432,The Wailers,Reggae,1960,776659,Israel Vibration,Reggae,1970
38100,328014,Peter Tosh,Reggae,1960,892823,Mick Jagger,Pop/Rock,1960
32995,242861,Dennis Brown,Reggae,1970,776659,Israel Vibration,Reggae,1970
1426,681340,Yellowman,Reggae,1980,20740,Sizzla,Reggae,1990
38068,785380,"Lee ""Scratch"" Perry",Reggae,1960,891575,The Orb,Electronic,1980
4921,785380,"Lee ""Scratch"" Perry",Reggae,1960,75264,Bad Brains,Pop/Rock,1970
16070,828740,Lord Invader,Reggae,1940,259270,Arrow,International,1970
28150,893111,The Paragons,Reggae,1960,636474,Bunny Wailer,Reggae,1970
28146,359494,Prince Buster,Reggae,1960,636474,Bunny Wailer,Reggae,1970
1430,798477,Freddie McGregor,Reggae,1960,20740,Sizzla,Reggae,1990
4915,328014,Peter Tosh,Reggae,1960,75264,Bad Brains,Pop/Rock,1970
26488,85448,The Heptones,Reggae,1960,588943,The Abyssinians,Reggae,1970
39737,352171,Richie Spice,Reggae,2000,939187,Buju Banton,Reggae,1990
30031,819344,Desmond Dekker,Reggae,1960,697350,Ziggy Marley,Reggae,1970
30030,790988,Toots & the Maytals,Reggae,1960,697350,Ziggy Marley,Reggae,1970
30029,751592,Sly & Robbie,Reggae,1970,697350,Ziggy Marley,Reggae,1970
30028,745584,Steel Pulse,Reggae,1970,697350,Ziggy Marley,Reggae,1970
30027,636474,Bunny Wailer,Reggae,1970,697350,Ziggy Marley,Reggae,1970
18622,785380,"Lee ""Scratch"" Perry",Reggae,1960,328014,Peter Tosh,Reggae,1960
18623,893111,The Paragons,Reggae,1960,328014,Peter Tosh,Reggae,1960
37124,93322,King Tubby,Reggae,1960,855773,Prince Jazzbo,Reggae,1970
31047,295276,Jimmy Cliff,Reggae,1960,751592,Sly & Robbie,Reggae,1970
37125,178014,U-Roy,Reggae,1960,855773,Prince Jazzbo,Reggae,1970
23012,289629,Linton Kwesi Johnson,Reggae,1970,487663,The Pop Group,Pop/Rock,1970
13965,893111,The Paragons,Reggae,1960,218885,Horace Andy,Reggae,1970
30023,328014,Peter Tosh,Reggae,1960,697350,Ziggy Marley,Reggae,1970
30022,295276,Jimmy Cliff,Reggae,1960,697350,Ziggy Marley,Reggae,1970
40342,828740,Lord Invader,Reggae,1940,952794,Harry Belafonte,Vocal,1940
22906,790988,Toots & the Maytals,Reggae,1960,486047,Sublime,Pop/Rock,1980
30021,178014,U-Roy,Reggae,1960,697350,Ziggy Marley,Reggae,1970
7240,66395,The Congos,Reggae,1970,109637,Culture,Reggae,1970
7241,85448,The Heptones,Reggae,1960,109637,Culture,Reggae,1970
7242,588943,The Abyssinians,Reggae,1970,109637,Culture,Reggae,1970
2472,751592,Sly & Robbie,Reggae,1970,35076,Soul II Soul,R&B;,1980
13961,178889,Alton Ellis,Reggae,1950,218885,Horace Andy,Reggae,1970
30024,334101,Max Romeo,Reggae,1960,697350,Ziggy Marley,Reggae,1970
4943,819344,Desmond Dekker,Reggae,1960,75394,Bad Manners,Pop/Rock,1980
22428,939187,Buju Banton,Reggae,1990,476599,Collie Buddz,Reggae,2000
12890,745584,Steel Pulse,Reggae,1970,197921,The English Beat,Pop/Rock,1970
31050,425105,The Skatalites,Reggae,1960,751592,Sly & Robbie,Reggae,1970
30530,295276,Jimmy Cliff,Reggae,1960,745584,Steel Pulse,Reggae,1970
30532,588943,The Abyssinians,Reggae,1970,745584,Steel Pulse,Reggae,1970
36268,919928,The Techniques,Reggae,1960,836312,Junior Murvin,Reggae,1960
22990,165830,Cocoa Tea,Reggae,1970,487357,Anthony B,Reggae,1990
36270,574057,Sugar Minott,Reggae,1970,836313,Junior Reid,Reggae,1980
42766,261309,Vybz Kartel,Reggae,2000,3670556,Trinidad Cardona,R&B;,2010
20713,147771,Cutty Ranks,Reggae,1980,388773,M.I.A.,Electronic,2000
30536,790988,Toots & the Maytals,Reggae,1960,745584,Steel Pulse,Reggae,1970
22422,20740,Sizzla,Reggae,1990,476599,Collie Buddz,Reggae,2000
30537,836312,Junior Murvin,Reggae,1960,745584,Steel Pulse,Reggae,1970
30538,923432,The Wailers,Reggae,1960,745584,Steel Pulse,Reggae,1970
2334,129817,Shabba Ranks,Reggae,1980,33580,Super Cat,Reggae,1970
35993,178014,U-Roy,Reggae,1960,826660,Josey Wales,Reggae,1980
2335,218885,Horace Andy,Reggae,1970,33580,Super Cat,Reggae,1970
20711,122252,Lady Saw,Reggae,1990,388773,M.I.A.,Electronic,2000
2337,603590,Aswad,Reggae,1970,33580,Super Cat,Reggae,1970
2338,939187,Buju Banton,Reggae,1990,33580,Super Cat,Reggae,1970
6165,790988,Toots & the Maytals,Reggae,1960,93632,Robert Palmer,Pop/Rock,1960
1738,785380,"Lee ""Scratch"" Perry",Reggae,1960,25462,Tricky,Electronic,1990
13294,219334,I-Roy,Reggae,1970,205627,Charlie Chaplin,Reggae,1980
30529,289629,Linton Kwesi Johnson,Reggae,1970,745584,Steel Pulse,Reggae,1970
13293,178014,U-Roy,Reggae,1960,205627,Charlie Chaplin,Reggae,1980
23621,190021,John Holt,Reggae,1960,498691,The Slits,Pop/Rock,1970
30528,190021,John Holt,Reggae,1960,745584,Steel Pulse,Reggae,1970
33663,641994,Burning Spear,Reggae,1970,788508,Beenie Man,Reggae,1970
30533,603590,Aswad,Reggae,1970,745584,Steel Pulse,Reggae,1970
31051,785380,"Lee ""Scratch"" Perry",Reggae,1960,751592,Sly & Robbie,Reggae,1970
42693,160848,Gregory Isaacs,Reggae,1970,3477547,ZAYN,Pop/Rock,2010
31049,328014,Peter Tosh,Reggae,1960,751592,Sly & Robbie,Reggae,1970
25,175775,Eek-A-Mouse,Reggae,1980,441,P.O.D.,Pop/Rock,1990
36266,425105,The Skatalites,Reggae,1960,836312,Junior Murvin,Reggae,1960
23627,785380,"Lee ""Scratch"" Perry",Reggae,1960,498691,The Slits,Pop/Rock,1970
157,295276,Jimmy Cliff,Reggae,1960,3627,Pato Banton,Reggae,1980
14013,75295,Ken Boothe,Reggae,1960,219334,I-Roy,Reggae,1970
23622,302765,Prince Far I,Reggae,1970,498691,The Slits,Pop/Rock,1970
30531,328014,Peter Tosh,Reggae,1960,745584,Steel Pulse,Reggae,1970
31052,790988,Toots & the Maytals,Reggae,1960,751592,Sly & Robbie,Reggae,1970
31053,923432,The Wailers,Reggae,1960,751592,Sly & Robbie,Reggae,1970
25806,190021,John Holt,Reggae,1960,574057,Sugar Minott,Reggae,1970
36485,93322,King Tubby,Reggae,1960,838875,Scritti Politti,Pop/Rock,1970
22424,156938,Shaggy,Reggae,1990,476599,Collie Buddz,Reggae,2000
25807,295276,Jimmy Cliff,Reggae,1960,574057,Sugar Minott,Reggae,1970
25808,328014,Peter Tosh,Reggae,1960,574057,Sugar Minott,Reggae,1970
30526,160848,Gregory Isaacs,Reggae,1970,745584,Steel Pulse,Reggae,1970
30527,178889,Alton Ellis,Reggae,1950,745584,Steel Pulse,Reggae,1970
23620,178889,Alton Ellis,Reggae,1950,498691,The Slits,Pop/Rock,1970
6159,295276,Jimmy Cliff,Reggae,1960,93632,Robert Palmer,Pop/Rock,1960
2336,219334,I-Roy,Reggae,1970,33580,Super Cat,Reggae,1970
36269,165830,Cocoa Tea,Reggae,1970,836313,Junior Reid,Reggae,1980
23478,66395,The Congos,Reggae,1970,494474,Third World,Reggae,1970
26396,785380,"Lee ""Scratch"" Perry",Reggae,1960,586798,Thievery Corporation,Electronic,1990
12893,790988,Toots & the Maytals,Reggae,1960,197921,The English Beat,Pop/Rock,1970
22427,788508,Beenie Man,Reggae,1970,476599,Collie Buddz,Reggae,2000
12894,819344,Desmond Dekker,Reggae,1960,197921,The English Beat,Pop/Rock,1970
182,178014,U-Roy,Reggae,1960,4358,Tony Rebel,Reggae,1990
22426,697350,Ziggy Marley,Reggae,1970,476599,Collie Buddz,Reggae,2000
22425,264350,Sean Paul,Reggae,1990,476599,Collie Buddz,Reggae,2000
29662,93322,King Tubby,Reggae,1960,681340,Yellowman,Reggae,1980
12896,923432,The Wailers,Reggae,1960,197921,The English Beat,Pop/Rock,1970
29663,178014,U-Roy,Reggae,1960,681340,Yellowman,Reggae,1980
29664,218885,Horace Andy,Reggae,1970,681340,Yellowman,Reggae,1980
12743,923432,The Wailers,Reggae,1960,195874,Madness,Pop/Rock,1970
29665,219334,I-Roy,Reggae,1970,681340,Yellowman,Reggae,1980
40695,190235,Mad Cobra,Reggae,1980,986695,Teddybears,Pop/Rock,1990
7104,785380,"Lee ""Scratch"" Perry",Reggae,1960,107227,Kruder & Dorfmeister,Electronic,1990
29666,352171,Richie Spice,Reggae,2000,681340,Yellowman,Reggae,1980
12742,819344,Desmond Dekker,Reggae,1960,195874,Madness,Pop/Rock,1970
12741,790988,Toots & the Maytals,Reggae,1960,195874,Madness,Pop/Rock,1970
36013,828740,Lord Invader,Reggae,1940,828768,Lord Kitchener,International,1940
12739,425105,The Skatalites,Reggae,1960,195874,Madness,Pop/Rock,1970
12892,785380,"Lee ""Scratch"" Perry",Reggae,1960,197921,The English Beat,Pop/Rock,1970
26387,93322,King Tubby,Reggae,1960,586798,Thievery Corporation,Electronic,1990
25805,178889,Alton Ellis,Reggae,1950,574057,Sugar Minott,Reggae,1970
25804,160848,Gregory Isaacs,Reggae,1970,574057,Sugar Minott,Reggae,1970
25811,790988,Toots & the Maytals,Reggae,1960,574057,Sugar Minott,Reggae,1970
22423,129817,Shabba Ranks,Reggae,1980,476599,Collie Buddz,Reggae,2000
29707,52151,Augustus Pablo,Reggae,1970,683921,Yami Bolo,Reggae,1990
158,603590,Aswad,Reggae,1970,3627,Pato Banton,Reggae,1980
25809,588943,The Abyssinians,Reggae,1970,574057,Sugar Minott,Reggae,1970
159,745584,Steel Pulse,Reggae,1970,3627,Pato Banton,Reggae,1980
36199,785380,"Lee ""Scratch"" Perry",Reggae,1960,833782,Liquid Liquid,Pop/Rock,1980
160,790988,Toots & the Maytals,Reggae,1960,3627,Pato Banton,Reggae,1980
30534,636474,Bunny Wailer,Reggae,1970,745584,Steel Pulse,Reggae,1970
25810,762652,Big Youth,Reggae,1970,574057,Sugar Minott,Reggae,1970
12888,425105,The Skatalites,Reggae,1960,197921,The English Beat,Pop/Rock,1970
30535,641994,Burning Spear,Reggae,1970,745584,Steel Pulse,Reggae,1970
36190,93322,King Tubby,Reggae,1960,833782,Liquid Liquid,Pop/Rock,1980
161,819344,Desmond Dekker,Reggae,1960,3627,Pato Banton,Reggae,1980
14014,178014,U-Roy,Reggae,1960,219334,I-Roy,Reggae,1970
36188,52151,Augustus Pablo,Reggae,1970,833782,Liquid Liquid,Pop/Rock,1980
14015,178889,Alton Ellis,Reggae,1950,219334,I-Roy,Reggae,1970
14016,246768,Derrick Morgan,Reggae,1950,219334,I-Roy,Reggae,1970
14017,295276,Jimmy Cliff,Reggae,1960,219334,I-Roy,Reggae,1970
14018,359494,Prince Buster,Reggae,1960,219334,I-Roy,Reggae,1970
22989,16944,Alpha Blondy,Reggae,1980,487357,Anthony B,Reggae,1990
36264,218885,Horace Andy,Reggae,1970,836312,Junior Murvin,Reggae,1960
36265,251474,Junior Byles,Reggae,1970,836312,Junior Murvin,Reggae,1960
4942,790988,Toots & the Maytals,Reggae,1960,75394,Bad Manners,Pop/Rock,1980
1994,190021,John Holt,Reggae,1960,29791,Paul Weller,Pop/Rock,1970
4940,489606,Millie Small,Reggae,1960,75394,Bad Manners,Pop/Rock,1980
28277,425105,The Skatalites,Reggae,1960,641994,Burning Spear,Reggae,1970
28276,190021,John Holt,Reggae,1960,641994,Burning Spear,Reggae,1970
28275,178889,Alton Ellis,Reggae,1950,641994,Burning Spear,Reggae,1970
8869,603590,Aswad,Reggae,1970,138063,Barrington Levy,Reggae,1970
11011,156938,Shaggy,Reggae,1990,171854,Easy Star All-Stars,Reggae,2000
8870,745584,Steel Pulse,Reggae,1970,138063,Barrington Levy,Reggae,1970
3881,425105,The Skatalites,Reggae,1960,57188,Bob Andy,Reggae,1960
22701,359494,Prince Buster,Reggae,1960,482334,The Specials,Pop/Rock,1970
22702,412134,The Pioneers,Reggae,1960,482334,The Specials,Pop/Rock,1970
22703,425105,The Skatalites,Reggae,1960,482334,The Specials,Pop/Rock,1970
22704,603590,Aswad,Reggae,1970,482334,The Specials,Pop/Rock,1970
22705,790988,Toots & the Maytals,Reggae,1960,482334,The Specials,Pop/Rock,1970
22706,819344,Desmond Dekker,Reggae,1960,482334,The Specials,Pop/Rock,1970
22707,923432,The Wailers,Reggae,1960,482334,The Specials,Pop/Rock,1970
22700,334101,Max Romeo,Reggae,1960,482334,The Specials,Pop/Rock,1970
19496,295276,Jimmy Cliff,Reggae,1960,350840,Jimmy Buffett,Pop/Rock,1960
38412,295276,Jimmy Cliff,Reggae,1960,899223,The Slackers,Pop/Rock,1990
33646,3627,Pato Banton,Reggae,1980,788508,Beenie Man,Reggae,1970
33647,16944,Alpha Blondy,Reggae,1980,788508,Beenie Man,Reggae,1970
33648,33580,Super Cat,Reggae,1970,788508,Beenie Man,Reggae,1970
33649,81683,Black Uhuru,Reggae,1970,788508,Beenie Man,Reggae,1970
28278,474648,The Melodians,Reggae,1960,641994,Burning Spear,Reggae,1970
33650,129817,Shabba Ranks,Reggae,1980,788508,Beenie Man,Reggae,1970
28279,758920,The Ethiopians,Reggae,1960,641994,Burning Spear,Reggae,1970
28281,919928,The Techniques,Reggae,1960,641994,Burning Spear,Reggae,1970
10589,160848,Gregory Isaacs,Reggae,1970,165830,Cocoa Tea,Reggae,1970
10588,138063,Barrington Levy,Reggae,1970,165830,Cocoa Tea,Reggae,1970
4969,302765,Prince Far I,Reggae,1970,75747,The Clash,Pop/Rock,1970
4968,295276,Jimmy Cliff,Reggae,1960,75747,The Clash,Pop/Rock,1970
4963,173988,Rita Marley,Reggae,1960,75747,The Clash,Pop/Rock,1970
25195,175775,Eek-A-Mouse,Reggae,1980,559405,Daddy Yankee,Latin,1990
25194,129817,Shabba Ranks,Reggae,1980,559405,Daddy Yankee,Latin,1990
10590,178014,U-Roy,Reggae,1960,165830,Cocoa Tea,Reggae,1970
8559,785380,"Lee ""Scratch"" Perry",Reggae,1960,133719,Fatboy Slim,Electronic,1980
28273,85448,The Heptones,Reggae,1960,641994,Burning Spear,Reggae,1970
28274,93322,King Tubby,Reggae,1960,641994,Burning Spear,Reggae,1970
10814,75295,Ken Boothe,Reggae,1960,169526,Frankie Paul,Reggae,1980
28318,785380,"Lee ""Scratch"" Perry",Reggae,1960,643682,Burial,Electronic,2000
5111,295276,Jimmy Cliff,Reggae,1960,78532,Inner Circle,Reggae,1970
5110,242861,Dennis Brown,Reggae,1970,78532,Inner Circle,Reggae,1970
5109,160848,Gregory Isaacs,Reggae,1970,78532,Inner Circle,Reggae,1970
8479,751592,Sly & Robbie,Reggae,1970,131650,Talking Heads,Pop/Rock,1970
42768,2518003,Popcaan,Reggae,2000,3670556,Trinidad Cardona,R&B;,2010
32676,75295,Ken Boothe,Reggae,1960,771470,Boy George,Pop/Rock,1980
28283,745584,Steel Pulse,Reggae,1970,642354,Bushman,Reggae,2000
28282,500298,Morgan Heritage,Reggae,1990,642354,Bushman,Reggae,2000
28280,893111,The Paragons,Reggae,1960,641994,Burning Spear,Reggae,1970
33651,160848,Gregory Isaacs,Reggae,1970,788508,Beenie Man,Reggae,1970
38410,128585,Jackie Mittoo,Reggae,1960,899223,The Slackers,Pop/Rock,1990
33652,169526,Frankie Paul,Reggae,1980,788508,Beenie Man,Reggae,1970
4391,819344,Desmond Dekker,Reggae,1960,66395,The Congos,Reggae,1970
4390,683658,Yabby You,Reggae,1970,66395,The Congos,Reggae,1970
24960,573978,Marcia Griffiths,Reggae,1960,546214,Gwen Stefani,Pop/Rock,1980
4389,641994,Burning Spear,Reggae,1970,66395,The Congos,Reggae,1970
4387,190021,John Holt,Reggae,1960,66395,The Congos,Reggae,1970
4386,28316,Slim Smith,Reggae,1960,66395,The Congos,Reggae,1970
19553,16944,Alpha Blondy,Reggae,1980,352171,Richie Spice,Reggae,2000
19554,500298,Morgan Heritage,Reggae,1990,352171,Richie Spice,Reggae,2000
33886,893111,The Paragons,Reggae,1960,790988,Toots & the Maytals,Reggae,1960
33882,425105,The Skatalites,Reggae,1960,790988,Toots & the Maytals,Reggae,1960
33877,190021,John Holt,Reggae,1960,790988,Toots & the Maytals,Reggae,1960
4388,218885,Horace Andy,Reggae,1970,66395,The Congos,Reggae,1970
33654,178014,U-Roy,Reggae,1960,788508,Beenie Man,Reggae,1970
22749,425105,The Skatalites,Reggae,1960,483473,The Pietasters,Pop/Rock,1990
38418,819344,Desmond Dekker,Reggae,1960,899223,The Slackers,Pop/Rock,1990
33657,242861,Dennis Brown,Reggae,1970,788508,Beenie Man,Reggae,1970
33658,251925,Wayne Smith,Reggae,1980,788508,Beenie Man,Reggae,1970
33659,352171,Richie Spice,Reggae,2000,788508,Beenie Man,Reggae,1970
33660,574057,Sugar Minott,Reggae,1970,788508,Beenie Man,Reggae,1970
33661,603590,Aswad,Reggae,1970,788508,Beenie Man,Reggae,1970
