,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
11853,238495,John Mayall,Blues,1950,182900,Fleetwood Mac,Pop/Rock,1960
11856,486775,Otis Spann,Blues,1950,182900,Fleetwood Mac,Pop/Rock,1960
23127,959770,Willie Dixon,Blues,1940,489676,The Pretty Things,Pop/Rock,1960
23126,942529,Buddy Guy,Blues,1950,489676,The Pretty Things,Pop/Rock,1960
31774,824599,Little Walter,Blues,1940,758453,Blues Traveler,Pop/Rock,1980
1377,608701,Muddy Waters,Blues,1940,20050,Ten Years After,Pop/Rock,1960
1378,617844,Albert King,Blues,1950,20050,Ten Years After,Pop/Rock,1960
31805,608701,Muddy Waters,Blues,1940,758943,Big Brother & the Holding Company,Pop/Rock,1960
21531,341137,Roy Buchanan,Blues,1950,414745,Nils Lofgren,Pop/Rock,1960
11669,300534,Little Milton,Blues,1950,179764,Fontella Bass,R&B;,1960
11670,806542,Etta James,Blues,1950,179764,Fontella Bass,R&B;,1960
21535,815039,John Lee Hooker,Blues,1940,414745,Nils Lofgren,Pop/Rock,1960
36079,242511,"Johnny ""Guitar"" Watson",Blues,1950,830425,Robert Cray,Blues,1970
36084,611102,Albert Collins,Blues,1950,830425,Robert Cray,Blues,1970
36085,617844,Albert King,Blues,1950,830425,Robert Cray,Blues,1970
36086,654490,Guitar Slim,Blues,1950,830425,Robert Cray,Blues,1970
36089,829643,Hubert Sumlin,Blues,1950,830425,Robert Cray,Blues,1970
36090,894956,Otis Rush,Blues,1950,830425,Robert Cray,Blues,1970
36091,942529,Buddy Guy,Blues,1950,830425,Robert Cray,Blues,1970
11695,76881,Jimmy Reed,Blues,1940,180228,Elvis Presley,Pop/Rock,1950
36092,959770,Willie Dixon,Blues,1940,830425,Robert Cray,Blues,1970
23141,337631,Rory Gallagher,Blues,1960,489876,The Pogues,Pop/Rock,1980
36097,276085,Howlin' Wolf,Blues,1930,830538,Robert Plant,Pop/Rock,1960
11705,486305,Junior Parker,Blues,1950,180228,Elvis Presley,Pop/Rock,1950
36106,959770,Willie Dixon,Blues,1940,830538,Robert Plant,Pop/Rock,1960
11708,762288,Big Mama Thornton,Blues,1940,180228,Elvis Presley,Pop/Rock,1950
11718,242511,"Johnny ""Guitar"" Watson",Blues,1950,180263,Flamin' Groovies,Pop/Rock,1960
32427,815039,John Lee Hooker,Blues,1940,767068,Keith Richards,Pop/Rock,1960
31808,806542,Etta James,Blues,1950,758943,Big Brother & the Holding Company,Pop/Rock,1960
1384,100854,Jimmy Witherspoon,Blues,1940,20278,Teddy Pendergrass,R&B;,1970
1383,81194,"Bobby ""Blue"" Bland",Blues,1950,20278,Teddy Pendergrass,R&B;,1970
1382,942529,Buddy Guy,Blues,1950,20050,Ten Years After,Pop/Rock,1960
1380,815039,John Lee Hooker,Blues,1940,20050,Ten Years After,Pop/Rock,1960
11864,894956,Otis Rush,Blues,1950,182900,Fleetwood Mac,Pop/Rock,1960
15965,306446,Junior Kimbrough,Blues,1950,257141,Widespread Panic,Pop/Rock,1980
23125,824599,Little Walter,Blues,1940,489676,The Pretty Things,Pop/Rock,1960
23123,815039,John Lee Hooker,Blues,1940,489676,The Pretty Things,Pop/Rock,1960
23082,942529,Buddy Guy,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
23080,824599,Little Walter,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
23079,815039,John Lee Hooker,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
23078,608701,Muddy Waters,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
23076,486775,Otis Spann,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
23075,276085,Howlin' Wolf,Blues,1930,489303,The Yardbirds,Pop/Rock,1960
20153,815039,John Lee Hooker,Blues,1940,370703,Keb' Mo',Blues,1980
20152,790604,Taj Mahal,Blues,1960,370703,Keb' Mo',Blues,1980
23073,238495,John Mayall,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
20151,753094,Son House,Blues,1930,370703,Keb' Mo',Blues,1980
6720,748773,Amos Milburn,Blues,1940,100854,Jimmy Witherspoon,Blues,1940
36324,276085,Howlin' Wolf,Blues,1930,837215,Lucinda Williams,Folk,1970
20149,204714,Johnny Shines,Blues,1930,370703,Keb' Mo',Blues,1980
25623,608701,Muddy Waters,Blues,1940,569914,Moby Grape,Pop/Rock,1960
25618,276085,Howlin' Wolf,Blues,1930,569914,Moby Grape,Pop/Rock,1960
23072,176936,Elmore James,Blues,1930,489303,The Yardbirds,Pop/Rock,1960
23071,131841,James Cotton,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
23069,76881,Jimmy Reed,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
23068,59156,B.B. King,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
31532,630882,Brownie McGhee,Blues,1940,756656,Bert Jansch,Folk,1960
15977,819983,Johnny Winter,Blues,1960,257141,Widespread Panic,Pop/Rock,1980
23066,28166,Slim Harpo,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
15971,389213,R.L. Burnside,Blues,1960,257141,Widespread Panic,Pop/Rock,1980
31502,825208,Lightnin' Hopkins,Blues,1930,755918,The Black Keys,Pop/Rock,2000
20148,176936,Elmore James,Blues,1930,370703,Keb' Mo',Blues,1980
4051,276085,Howlin' Wolf,Blues,1930,59537,Blue Cheer,Pop/Rock,1960
4048,76881,Jimmy Reed,Blues,1940,59537,Blue Cheer,Pop/Rock,1960
6790,486775,Otis Spann,Blues,1950,101946,Isaac Hayes,R&B;,1960
23122,617844,Albert King,Blues,1950,489676,The Pretty Things,Pop/Rock,1960
11866,959770,Willie Dixon,Blues,1940,182900,Fleetwood Mac,Pop/Rock,1960
23121,608701,Muddy Waters,Blues,1940,489676,The Pretty Things,Pop/Rock,1960
23120,276085,Howlin' Wolf,Blues,1930,489676,The Pretty Things,Pop/Rock,1960
23119,176936,Elmore James,Blues,1930,489676,The Pretty Things,Pop/Rock,1960
23117,76881,Jimmy Reed,Blues,1940,489676,The Pretty Things,Pop/Rock,1960
23115,28166,Slim Harpo,Blues,1950,489676,The Pretty Things,Pop/Rock,1960
4021,3829,T-Bone Walker,Blues,1930,59156,B.B. King,Blues,1940
4022,176936,Elmore James,Blues,1930,59156,B.B. King,Blues,1940
31620,825208,Lightnin' Hopkins,Blues,1930,757177,The Blasters,Pop/Rock,1970
11940,81194,"Bobby ""Blue"" Bland",Blues,1950,184091,Don Henley,Pop/Rock,1970
4026,301955,Lowell Fulson,Blues,1940,59156,B.B. King,Blues,1940
31612,486305,Junior Parker,Blues,1950,757177,The Blasters,Pop/Rock,1970
4027,527379,Bukka White,Blues,1930,59156,B.B. King,Blues,1940
31610,369270,Professor Longhair,Blues,1930,757177,The Blasters,Pop/Rock,1970
4028,608701,Muddy Waters,Blues,1940,59156,B.B. King,Blues,1940
4029,617844,Albert King,Blues,1950,59156,B.B. King,Blues,1940
31606,242511,"Johnny ""Guitar"" Watson",Blues,1950,757177,The Blasters,Pop/Rock,1970
6845,806542,Etta James,Blues,1950,103162,Kim Weston,R&B;,1960
31598,76881,Jimmy Reed,Blues,1940,757177,The Blasters,Pop/Rock,1970
18629,3829,T-Bone Walker,Blues,1930,328288,Jerry Garcia,Pop/Rock,1960
36257,276085,Howlin' Wolf,Blues,1930,835894,Lowell George,Pop/Rock,1960
6801,59156,B.B. King,Blues,1940,102399,Larry Carlton,Jazz,1970
1282,815236,Delbert McClinton,Blues,1970,19241,Patty Loveless,Country,1970
31593,3829,T-Bone Walker,Blues,1930,757177,The Blasters,Pop/Rock,1970
11865,942529,Buddy Guy,Blues,1950,182900,Fleetwood Mac,Pop/Rock,1960
32428,825208,Lightnin' Hopkins,Blues,1930,767068,Keith Richards,Pop/Rock,1960
22361,369270,Professor Longhair,Blues,1930,475511,The Subdudes,Pop/Rock,1990
27731,238495,John Mayall,Blues,1950,625739,Stevie Ray Vaughan,Pop/Rock,1970
9473,81194,"Bobby ""Blue"" Bland",Blues,1950,149515,Joe Cocker,Pop/Rock,1960
9474,100854,Jimmy Witherspoon,Blues,1940,149515,Joe Cocker,Pop/Rock,1960
9477,276085,Howlin' Wolf,Blues,1930,149515,Joe Cocker,Pop/Rock,1960
3146,115733,J.B. Lenoir,Blues,1950,44994,Sonny Landreth,Blues,1970
3148,191429,Magic Sam,Blues,1950,44994,Sonny Landreth,Blues,1970
3149,238495,John Mayall,Blues,1950,44994,Sonny Landreth,Blues,1970
3150,617844,Albert King,Blues,1950,44994,Sonny Landreth,Blues,1970
8493,962064,Junior Wells,Blues,1950,131841,James Cotton,Blues,1950
3152,894956,Otis Rush,Blues,1950,44994,Sonny Landreth,Blues,1970
3153,942529,Buddy Guy,Blues,1950,44994,Sonny Landreth,Blues,1970
8492,824599,Little Walter,Blues,1940,131841,James Cotton,Blues,1950
3145,59156,B.B. King,Blues,1940,44994,Sonny Landreth,Blues,1970
8491,608701,Muddy Waters,Blues,1940,131841,James Cotton,Blues,1950
17872,60679,Big Joe Williams,Blues,1930,307461,Van Morrison,Pop/Rock,1950
3163,527379,Bukka White,Blues,1930,45077,Leo Kottke,Folk,1960
17875,76881,Jimmy Reed,Blues,1940,307461,Van Morrison,Pop/Rock,1950
17877,81194,"Bobby ""Blue"" Bland",Blues,1950,307461,Van Morrison,Pop/Rock,1950
9532,3829,T-Bone Walker,Blues,1930,150062,Earl Hooker,Blues,1950
17879,100854,Jimmy Witherspoon,Blues,1940,307461,Van Morrison,Pop/Rock,1950
34819,238495,John Mayall,Blues,1950,805661,Humble Pie,Pop/Rock,1960
9533,176936,Elmore James,Blues,1930,150062,Earl Hooker,Blues,1950
9534,204714,Johnny Shines,Blues,1930,150062,Earl Hooker,Blues,1950
34820,276085,Howlin' Wolf,Blues,1930,805661,Humble Pie,Pop/Rock,1960
34824,608701,Muddy Waters,Blues,1940,805661,Humble Pie,Pop/Rock,1960
8490,276085,Howlin' Wolf,Blues,1930,131841,James Cotton,Blues,1950
9441,300534,Little Milton,Blues,1950,148477,Clarence Carter,R&B;,1960
34782,59156,B.B. King,Blues,1940,804559,Joe Sample,Jazz,1960
8515,276085,Howlin' Wolf,Blues,1930,132710,Crime & the City Solution,Pop/Rock,1980
26912,608701,Muddy Waters,Blues,1940,604852,Aerosmith,Pop/Rock,1970
17453,76881,Jimmy Reed,Blues,1940,296487,Roger Daltrey,Pop/Rock,1950
34045,830425,Robert Cray,Blues,1970,792733,Ben Harper,Pop/Rock,1990
34044,790604,Taj Mahal,Blues,1960,792733,Ben Harper,Pop/Rock,1990
34043,753094,Son House,Blues,1930,792733,Ben Harper,Pop/Rock,1990
34042,630882,Brownie McGhee,Blues,1940,792733,Ben Harper,Pop/Rock,1990
40163,276085,Howlin' Wolf,Blues,1930,948625,Gomez,Pop/Rock,1990
17834,60679,Big Joe Williams,Blues,1930,306446,Junior Kimbrough,Blues,1950
17835,176936,Elmore James,Blues,1930,306446,Junior Kimbrough,Blues,1950
17836,204714,Johnny Shines,Blues,1930,306446,Junior Kimbrough,Blues,1950
17837,276085,Howlin' Wolf,Blues,1930,306446,Junior Kimbrough,Blues,1950
17838,300534,Little Milton,Blues,1950,306446,Junior Kimbrough,Blues,1950
40169,753094,Son House,Blues,1930,948625,Gomez,Pop/Rock,1990
23682,608701,Muddy Waters,Blues,1940,500664,The Seeds,Pop/Rock,1960
40172,815039,John Lee Hooker,Blues,1940,948625,Gomez,Pop/Rock,1990
23679,276085,Howlin' Wolf,Blues,1930,500664,The Seeds,Pop/Rock,1960
40193,135378,James Booker,Blues,1950,949259,"Harry Connick, Jr.",Vocal,1970
17839,608701,Muddy Waters,Blues,1940,306446,Junior Kimbrough,Blues,1950
40203,369270,Professor Longhair,Blues,1930,949259,"Harry Connick, Jr.",Vocal,1970
17840,753094,Son House,Blues,1930,306446,Junior Kimbrough,Blues,1950
17841,815039,John Lee Hooker,Blues,1940,306446,Junior Kimbrough,Blues,1950
17842,898331,Mississippi Fred McDowell,Blues,1950,306446,Junior Kimbrough,Blues,1950
17846,276085,Howlin' Wolf,Blues,1930,307025,Roky Erickson,Pop/Rock,1960
17391,819983,Johnny Winter,Blues,1960,295274,Los Lonely Boys,Pop/Rock,2000
3125,376739,Koko Taylor,Blues,1960,44776,Beth Hart,Pop/Rock,1990
3171,76881,Jimmy Reed,Blues,1940,45313,Steve Winwood,Pop/Rock,1960
3172,276085,Howlin' Wolf,Blues,1930,45313,Steve Winwood,Pop/Rock,1960
17891,608701,Muddy Waters,Blues,1940,307461,Van Morrison,Pop/Rock,1950
9535,608701,Muddy Waters,Blues,1940,150062,Earl Hooker,Blues,1950
8312,39661,Sonny Terry,Blues,1940,130115,Jackson C. Frank,Folk,1960
34956,66228,Big Maybelle,Blues,1930,806877,Ruth Brown,R&B;,1940
17972,197040,Champion Jack Dupree,Blues,1940,309328,Percy Mayfield,R&B;,1940
34977,176936,Elmore James,Blues,1930,807028,Duane Allman,Pop/Rock,1960
17976,66228,Big Maybelle,Blues,1930,309458,Screamin' Jay Hawkins,R&B;,1950
20984,815236,Delbert McClinton,Blues,1970,396676,Randy Travis,Country,1970
17977,100854,Jimmy Witherspoon,Blues,1940,309458,Screamin' Jay Hawkins,R&B;,1950
34981,894956,Otis Rush,Blues,1950,807028,Duane Allman,Pop/Rock,1960
17979,138837,Joe Liggins,Blues,1940,309458,Screamin' Jay Hawkins,R&B;,1950
17981,276085,Howlin' Wolf,Blues,1930,309458,Screamin' Jay Hawkins,R&B;,1950
17303,100854,Jimmy Witherspoon,Blues,1940,293896,Rod Stewart,Pop/Rock,1960
27055,60679,Big Joe Williams,Blues,1930,608701,Muddy Waters,Blues,1940
27056,753094,Son House,Blues,1930,608701,Muddy Waters,Blues,1940
27057,898331,Mississippi Fred McDowell,Blues,1950,608701,Muddy Waters,Blues,1940
27058,959770,Willie Dixon,Blues,1940,608701,Muddy Waters,Blues,1940
27059,1006782,Sonny Boy Williamson I,Blues,1930,608701,Muddy Waters,Blues,1940
9685,238506,John Mayall & the Bluesbreakers,Blues,1960,152312,Jack Bruce,Pop/Rock,1960
8249,276085,Howlin' Wolf,Blues,1930,129591,"Clarence ""Frogman"" Henry",R&B;,1950
8247,825208,Lightnin' Hopkins,Blues,1930,129547,"Clarence ""Gatemouth"" Brown",Blues,1940
8246,753094,Son House,Blues,1930,129547,"Clarence ""Gatemouth"" Brown",Blues,1940
8244,3829,T-Bone Walker,Blues,1930,129547,"Clarence ""Gatemouth"" Brown",Blues,1940
40413,337631,Rory Gallagher,Blues,1960,956088,Marah,Pop/Rock,1990
21016,66228,Big Maybelle,Blues,1930,397876,Mavis Staples,R&B;,1950
23954,276085,Howlin' Wolf,Blues,1930,504928,The 13th Floor Elevators,Pop/Rock,1960
23960,825208,Lightnin' Hopkins,Blues,1930,504928,The 13th Floor Elevators,Pop/Rock,1960
8318,608701,Muddy Waters,Blues,1940,130115,Jackson C. Frank,Folk,1960
17463,608701,Muddy Waters,Blues,1940,296487,Roger Daltrey,Pop/Rock,1950
8319,630882,Brownie McGhee,Blues,1940,130115,Jackson C. Frank,Folk,1960
34896,762288,Big Mama Thornton,Blues,1940,806542,Etta James,Blues,1950
9536,815039,John Lee Hooker,Blues,1940,150062,Earl Hooker,Blues,1950
3176,486775,Otis Spann,Blues,1950,45313,Steve Winwood,Pop/Rock,1960
33782,898331,Mississippi Fred McDowell,Blues,1950,790604,Taj Mahal,Blues,1960
17892,815039,John Lee Hooker,Blues,1940,307461,Van Morrison,Pop/Rock,1950
3179,608701,Muddy Waters,Blues,1940,45313,Steve Winwood,Pop/Rock,1960
3181,815039,John Lee Hooker,Blues,1940,45313,Steve Winwood,Pop/Rock,1960
8446,28166,Slim Harpo,Blues,1950,131627,Creedence Clearwater Revival,Pop/Rock,1960
33778,753094,Son House,Blues,1930,790604,Taj Mahal,Blues,1960
33776,204714,Johnny Shines,Blues,1930,790604,Taj Mahal,Blues,1960
33775,176936,Elmore James,Blues,1930,790604,Taj Mahal,Blues,1960
33774,60679,Big Joe Williams,Blues,1930,790604,Taj Mahal,Blues,1960
34849,819983,Johnny Winter,Blues,1960,805785,Joe Satriani,Pop/Rock,1970
2498,762288,Big Mama Thornton,Blues,1940,35464,Maria Muldaur,Pop/Rock,1960
23897,806542,Etta James,Blues,1950,503460,Adele,Pop/Rock,2000
20954,135378,James Booker,Blues,1950,394806,Randy Newman,Pop/Rock,1960
2488,59156,B.B. King,Blues,1940,35464,Maria Muldaur,Pop/Rock,1960
9593,3829,T-Bone Walker,Blues,1930,151469,Earl King,R&B;,1950
9594,654490,Guitar Slim,Blues,1950,151469,Earl King,R&B;,1950
33773,39661,Sonny Terry,Blues,1940,790604,Taj Mahal,Blues,1960
17325,806542,Etta James,Blues,1950,293896,Rod Stewart,Pop/Rock,1960
17320,608701,Muddy Waters,Blues,1940,293896,Rod Stewart,Pop/Rock,1960
34884,300534,Little Milton,Blues,1950,806507,Tyrone Davis,R&B;,1970
34887,191429,Magic Sam,Blues,1950,806523,"Luther ""Guitar Junior"" Johnson",Blues,1950
34888,608701,Muddy Waters,Blues,1940,806523,"Luther ""Guitar Junior"" Johnson",Blues,1950
34895,608701,Muddy Waters,Blues,1940,806542,Etta James,Blues,1950
8320,815039,John Lee Hooker,Blues,1940,130115,Jackson C. Frank,Folk,1960
9267,115733,J.B. Lenoir,Blues,1950,144458,Curtis Mayfield,R&B;,1950
17465,815039,John Lee Hooker,Blues,1940,296487,Roger Daltrey,Pop/Rock,1950
26907,276085,Howlin' Wolf,Blues,1930,604852,Aerosmith,Pop/Rock,1970
8950,131841,James Cotton,Blues,1950,139026,Led Zeppelin,Pop/Rock,1960
39842,617844,Albert King,Blues,1950,942529,Buddy Guy,Blues,1950
39841,608701,Muddy Waters,Blues,1940,942529,Buddy Guy,Blues,1950
39840,486775,Otis Spann,Blues,1950,942529,Buddy Guy,Blues,1950
39839,276085,Howlin' Wolf,Blues,1930,942529,Buddy Guy,Blues,1950
39837,186734,Freddie King,Blues,1950,942529,Buddy Guy,Blues,1950
39836,176936,Elmore James,Blues,1930,942529,Buddy Guy,Blues,1950
39835,150062,Earl Hooker,Blues,1950,942529,Buddy Guy,Blues,1950
34565,806542,Etta James,Blues,1950,801573,Doris Troy,R&B;,1960
39834,115733,J.B. Lenoir,Blues,1950,942529,Buddy Guy,Blues,1950
39833,59156,B.B. King,Blues,1940,942529,Buddy Guy,Blues,1950
8956,276085,Howlin' Wolf,Blues,1930,139026,Led Zeppelin,Pop/Rock,1960
39832,3829,T-Bone Walker,Blues,1930,942529,Buddy Guy,Blues,1950
8962,608701,Muddy Waters,Blues,1940,139026,Led Zeppelin,Pop/Rock,1960
8968,894956,Otis Rush,Blues,1950,139026,Led Zeppelin,Pop/Rock,1960
8969,959770,Willie Dixon,Blues,1940,139026,Led Zeppelin,Pop/Rock,1960
26747,66228,Big Maybelle,Blues,1930,597309,Tina Turner,R&B;,1950
26751,762288,Big Mama Thornton,Blues,1940,597309,Tina Turner,R&B;,1950
26752,806542,Etta James,Blues,1950,597309,Tina Turner,R&B;,1950
40008,369270,Professor Longhair,Blues,1930,945269,George Winston,New Age,1970
34300,962064,Junior Wells,Blues,1950,796736,Elvin Bishop,Pop/Rock,1960
34299,942529,Buddy Guy,Blues,1950,796736,Elvin Bishop,Pop/Rock,1960
34298,829643,Hubert Sumlin,Blues,1950,796736,Elvin Bishop,Pop/Rock,1960
34297,608701,Muddy Waters,Blues,1940,796736,Elvin Bishop,Pop/Rock,1960
34296,176936,Elmore James,Blues,1930,796736,Elvin Bishop,Pop/Rock,1960
39843,654490,Guitar Slim,Blues,1950,942529,Buddy Guy,Blues,1950
34294,76881,Jimmy Reed,Blues,1940,796736,Elvin Bishop,Pop/Rock,1960
39844,769616,Jimmy Rogers,Blues,1950,942529,Buddy Guy,Blues,1950
8935,829643,Hubert Sumlin,Blues,1950,138699,Frank Zappa,Pop/Rock,1950
8829,748773,Amos Milburn,Blues,1940,137494,Fats Domino,R&B;,1940
8828,369270,Professor Longhair,Blues,1930,137494,Fats Domino,R&B;,1940
8824,197040,Champion Jack Dupree,Blues,1940,137494,Fats Domino,R&B;,1940
34529,825208,Lightnin' Hopkins,Blues,1930,800426,Greg Brown,Folk,1980
17639,608701,Muddy Waters,Blues,1940,300534,Little Milton,Blues,1950
2883,819894,Johnny Otis,Blues,1940,40225,Gladys Knight,R&B;,1950
17636,81194,"Bobby ""Blue"" Bland",Blues,1950,300534,Little Milton,Blues,1950
2881,806542,Etta James,Blues,1950,40225,Gladys Knight,R&B;,1950
17635,59156,B.B. King,Blues,1940,300534,Little Milton,Blues,1950
17634,3829,T-Bone Walker,Blues,1930,300534,Little Milton,Blues,1950
34564,762288,Big Mama Thornton,Blues,1940,801573,Doris Troy,R&B;,1960
8923,129547,"Clarence ""Gatemouth"" Brown",Blues,1940,138699,Frank Zappa,Pop/Rock,1950
8924,138837,Joe Liggins,Blues,1940,138699,Frank Zappa,Pop/Rock,1950
8927,242511,"Johnny ""Guitar"" Watson",Blues,1950,138699,Frank Zappa,Pop/Rock,1950
39848,959770,Willie Dixon,Blues,1940,942529,Buddy Guy,Blues,1950
39847,825208,Lightnin' Hopkins,Blues,1930,942529,Buddy Guy,Blues,1950
39846,824599,Little Walter,Blues,1940,942529,Buddy Guy,Blues,1950
2854,1006782,Sonny Boy Williamson I,Blues,1930,39661,Sonny Terry,Blues,1940
2853,64817,Big Walter Horton,Blues,1930,39661,Sonny Terry,Blues,1940
2852,49806,Blind Boy Fuller,Blues,1930,39661,Sonny Terry,Blues,1940
8928,276085,Howlin' Wolf,Blues,1930,138699,Frank Zappa,Pop/Rock,1950
8929,608701,Muddy Waters,Blues,1940,138699,Frank Zappa,Pop/Rock,1950
8930,654490,Guitar Slim,Blues,1950,138699,Frank Zappa,Pop/Rock,1950
8933,815039,John Lee Hooker,Blues,1940,138699,Frank Zappa,Pop/Rock,1950
8934,819894,Johnny Otis,Blues,1940,138699,Frank Zappa,Pop/Rock,1950
39845,815039,John Lee Hooker,Blues,1940,942529,Buddy Guy,Blues,1950
8223,753094,Son House,Blues,1930,128873,Jack White,Pop/Rock,1990
34293,59156,B.B. King,Blues,1940,796736,Elvin Bishop,Pop/Rock,1960
34289,827367,Long John Baldry,Blues,1950,796734,Elton John,Pop/Rock,1960
20735,815039,John Lee Hooker,Blues,1940,389213,R.L. Burnside,Blues,1960
34147,3829,T-Bone Walker,Blues,1930,793988,Eddie Cochran,Pop/Rock,1950
20734,608701,Muddy Waters,Blues,1940,389213,R.L. Burnside,Blues,1960
20733,276085,Howlin' Wolf,Blues,1930,389213,R.L. Burnside,Blues,1960
20732,204714,Johnny Shines,Blues,1930,389213,R.L. Burnside,Blues,1960
20731,176936,Elmore James,Blues,1930,389213,R.L. Burnside,Blues,1960
20730,76881,Jimmy Reed,Blues,1940,389213,R.L. Burnside,Blues,1960
20729,60679,Big Joe Williams,Blues,1930,389213,R.L. Burnside,Blues,1960
17725,276085,Howlin' Wolf,Blues,1930,303050,Rufus Thomas,R&B;,1930
17726,486305,Junior Parker,Blues,1950,303050,Rufus Thomas,R&B;,1930
17728,762288,Big Mama Thornton,Blues,1940,303050,Rufus Thomas,R&B;,1930
8704,486775,Otis Spann,Blues,1950,135378,James Booker,Blues,1950
8703,369270,Professor Longhair,Blues,1930,135378,James Booker,Blues,1950
3030,3829,T-Bone Walker,Blues,1930,43520,Susan Tedeschi,Blues,1990
2718,608701,Muddy Waters,Blues,1940,38490,The Band,Pop/Rock,1960
2717,369270,Professor Longhair,Blues,1930,38490,The Band,Pop/Rock,1960
3031,59156,B.B. King,Blues,1940,43520,Susan Tedeschi,Blues,1990
3033,176936,Elmore James,Blues,1930,43520,Susan Tedeschi,Blues,1990
3037,376739,Koko Taylor,Blues,1960,43520,Susan Tedeschi,Blues,1990
26905,238495,John Mayall,Blues,1950,604852,Aerosmith,Pop/Rock,1970
3041,762288,Big Mama Thornton,Blues,1940,43520,Susan Tedeschi,Blues,1990
3042,806542,Etta James,Blues,1950,43520,Susan Tedeschi,Blues,1990
3043,830425,Robert Cray,Blues,1970,43520,Susan Tedeschi,Blues,1990
3044,942529,Buddy Guy,Blues,1950,43520,Susan Tedeschi,Blues,1990
3045,962064,Junior Wells,Blues,1950,43520,Susan Tedeschi,Blues,1990
20736,825208,Lightnin' Hopkins,Blues,1930,389213,R.L. Burnside,Blues,1960
34291,3829,T-Bone Walker,Blues,1930,796736,Elvin Bishop,Pop/Rock,1960
20737,898331,Mississippi Fred McDowell,Blues,1950,389213,R.L. Burnside,Blues,1960
17510,608701,Muddy Waters,Blues,1940,297702,Sammy Hagar,Pop/Rock,1960
9084,150062,Earl Hooker,Blues,1950,140816,Eddie Hazel,R&B;,1970
9087,608701,Muddy Waters,Blues,1940,140816,Eddie Hazel,R&B;,1970
34209,608701,Muddy Waters,Blues,1940,795387,Eddie Shaw,Blues,1960
34208,276085,Howlin' Wolf,Blues,1930,795387,Eddie Shaw,Blues,1960
40033,3829,T-Bone Walker,Blues,1930,946137,Canned Heat,Pop/Rock,1960
40034,28166,Slim Harpo,Blues,1950,946137,Canned Heat,Pop/Rock,1960
40035,59156,B.B. King,Blues,1940,946137,Canned Heat,Pop/Rock,1960
40036,76881,Jimmy Reed,Blues,1940,946137,Canned Heat,Pop/Rock,1960
40038,131841,James Cotton,Blues,1950,946137,Canned Heat,Pop/Rock,1960
40039,176936,Elmore James,Blues,1930,946137,Canned Heat,Pop/Rock,1960
40041,238495,John Mayall,Blues,1950,946137,Canned Heat,Pop/Rock,1960
40042,276085,Howlin' Wolf,Blues,1930,946137,Canned Heat,Pop/Rock,1960
34579,806542,Etta James,Blues,1950,802302,Chaka Khan,R&B;,1960
40045,421122,Memphis Slim,Blues,1930,946137,Canned Heat,Pop/Rock,1960
26660,806542,Etta James,Blues,1950,594665,Diana Ross,R&B;,1960
40047,608701,Muddy Waters,Blues,1940,946137,Canned Heat,Pop/Rock,1960
40048,617844,Albert King,Blues,1950,946137,Canned Heat,Pop/Rock,1960
40049,748773,Amos Milburn,Blues,1940,946137,Canned Heat,Pop/Rock,1960
40051,753094,Son House,Blues,1930,946137,Canned Heat,Pop/Rock,1960
40052,815039,John Lee Hooker,Blues,1940,946137,Canned Heat,Pop/Rock,1960
17722,59156,B.B. King,Blues,1940,303050,Rufus Thomas,R&B;,1930
17723,81194,"Bobby ""Blue"" Bland",Blues,1950,303050,Rufus Thomas,R&B;,1930
34170,1006782,Sonny Boy Williamson I,Blues,1930,794419,Doctor Ross,Blues,1950
34169,608701,Muddy Waters,Blues,1940,794419,Doctor Ross,Blues,1950
17513,815039,John Lee Hooker,Blues,1940,297702,Sammy Hagar,Pop/Rock,1960
20738,959770,Willie Dixon,Blues,1940,389213,R.L. Burnside,Blues,1960
27733,242511,"Johnny ""Guitar"" Watson",Blues,1950,625739,Stevie Ray Vaughan,Pop/Rock,1970
9842,76881,Jimmy Reed,Blues,1940,154548,Eric Burdon,Pop/Rock,1960
17985,748773,Amos Milburn,Blues,1940,309458,Screamin' Jay Hawkins,R&B;,1950
27409,300534,Little Milton,Blues,1950,617844,Albert King,Blues,1950
27410,608701,Muddy Waters,Blues,1940,617844,Albert King,Blues,1950
27411,825208,Lightnin' Hopkins,Blues,1930,617844,Albert King,Blues,1950
40786,898331,Mississippi Fred McDowell,Blues,1950,988440,Grateful Dead,Pop/Rock,1960
40787,898336,Mississippi Sheiks,Blues,1930,988440,Grateful Dead,Pop/Rock,1960
21216,898336,Mississippi Sheiks,Blues,1930,403120,The Mills Brothers,Vocal,1930
3596,608701,Muddy Waters,Blues,1940,49797,Steven Tyler,Pop/Rock,1970
3600,59156,B.B. King,Blues,1940,50034,Gary Moore,Pop/Rock,1970
