influencer_id,follower_id
754032,194703
894465,194703
939567,194703
651107,194743
754032,194743
894465,194743
38490,195237
66915,195237
177060,195237
754032,195237
346336,195305
354105,195305
746010,195305
753685,195305
754032,195305
90188,195874
100160,195874
754032,195874
180228,196248
371258,196254
988638,196254
66915,196969
307461,196969
170369,196976
177060,196976
690254,196976
814606,196976
31685,197364
233066,197364
266255,197364
531986,197364
66915,197460
270491,197460
522377,197460
154998,197475
219203,197475
290812,197475
364399,197475
496487,197475
531986,197475
748222,197475
852855,197475
807028,197757
988440,197757
75747,197921
84053,197921
754032,197921
19701,198302
46120,198302
51992,198302
66915,198302
114342,198302
135543,198302
233066,198302
317417,198302
379125,198302
500664,198302
562304,198302
570825,198302
577627,198302
631774,198302
840102,198302
840402,198302
894465,198302
66915,198532
120521,198532
180228,198532
307461,198532
332141,198532
538677,198532
754032,198532
792953,198532
824022,198532
894465,198532
824022,198922
520545,199089
80780,199917
108679,199917
345355,199917
932665,199917
304401,199995
345427,199995
346336,199995
404434,199995
582313,199995
593930,199995
611881,199995
631774,199995
746010,199995
753685,199995
754032,199995
29909,200074
58549,200074
61480,200074
139026,200074
187478,200074
193216,200074
232564,200074
293896,200074
314600,200074
339490,200074
354105,200074
659517,200074
754032,200074
840402,200074
894465,200074
943936,200074
180228,200791
279141,200791
538677,200791
754032,200791
894465,200791
180228,200882
332141,200882
538677,200882
792953,200882
793988,200882
803720,200882
5953,200968
112462,200968
139026,200968
180228,200968
240865,200968
332141,200968
354105,200968
489303,200968
754032,200968
771438,200968
894465,200968
22928,201297
112462,201297
139026,201297
193216,201297
482600,201297
489303,201297
489676,201297
577627,201297
659517,201297
805661,201297
842611,201297
22124,201593
315403,201593
343954,201593
770007,201593
3669,201668
38490,201668
58372,201668
170369,201668
178536,201668
194703,201668
222927,201668
325459,201668
350840,201668
379125,201668
414745,201668
422405,201668
574772,201668
740833,201668
745964,201668
894465,201668
923384,201668
988655,201668
144847,201716
83194,201983
159433,201983
182884,201983
390477,201983
403184,201983
545074,201983
765595,201983
768321,201983
776093,201983
792018,201983
796734,201983
75747,202084
137390,202084
174822,202084
216846,202084
290812,202084
334193,202084
244537,202089
390477,202089
66915,202162
170369,202162
175196,202162
187478,202162
257141,202162
625739,202162
745964,202162
796736,202162
807028,202162
988440,202162
75747,202545
100160,202545
138520,202545
182598,202545
418740,202545
478603,202545
520975,202545
620121,202545
787757,202545
62002,203008
76057,203008
112462,203008
125465,203008
139026,203008
165162,203008
192382,203008
193216,203008
195305,203008
199995,203008
226331,203008
304401,203008
311674,203008
346336,203008
354105,203008
503913,203008
538677,203008
577627,203008
655273,203008
685647,203008
771438,203008
772567,203008
798992,203008
850692,203008
120521,203639
180228,203639
200882,203639
279141,203639
424296,203639
852007,203639
44764,203695
611929,203695
137474,203711
270491,203711
116178,203765
573870,203765
38936,204386
66915,204386
87985,204386
100160,204386
131581,204386
174557,204386
505532,204386
538677,204386
595101,204386
631774,204386
754032,204386
55128,204708
58372,204708
120521,204708
180228,204708
239961,204708
489303,204708
792953,204708
793988,204708
803720,204708
894465,204708
946137,204708
139089,204847
332141,205180
824022,205180
335,205442
36310,205520
66869,205520
154530,205520
485191,205520
575379,205520
583478,205520
22124,205838
98465,205838
170381,205838
186096,205838
191063,205838
255347,205838
291043,205838
315403,205838
420504,205838
446509,205838
490952,205838
501407,205838
588450,205838
590479,205838
636394,205838
673208,205838
957340,205838
75747,206167
114342,206167
422405,206167
596126,206167
894465,206167
42993,206241
44764,206241
127451,206241
159214,206241
183858,206241
307461,206241
489303,206241
531986,206241
645612,206241
754032,206241
809266,206241
852855,206241
41874,206407
75264,206407
422947,206407
490004,206407
490141,206407
786613,206407
5953,206465
22124,206465
81493,206465
84209,206465
120060,206465
139026,206465
154998,206465
446509,206465
673208,206465
743760,206465
118664,206668
332257,206668
576718,206668
180228,207127
754032,207127
852007,207127
118384,207290
251361,207290
615119,207290
775877,207290
922911,207290
41874,208303
71209,208303
137474,208303
270491,208303
379125,208303
617196,208303
631774,208303
855423,208303
955544,208303
418955,208582
86826,208774
270491,208774
73644,208893
118384,208893
336783,208893
391003,208893
569914,208893
672011,208893
768231,208893
946563,208893
988440,208893
41874,209019
393345,209019
754032,209019
120521,209142
120615,209142
171637,209142
180228,209142
538677,209142
792953,209142
793988,209142
803720,209142
126048,210142
177060,210142
601079,210143
307025,210276
55128,210425
120521,210425
182598,210425
562304,210425
577627,210425
590479,210425
824022,210425
894465,210425
864209,210512
219966,211095
326249,211095
446509,211095
521851,211095
664346,211095
852688,211095
859509,211095
885375,211095
46699,211146
120521,211146
175708,211146
894465,211146
70715,211578
85915,211578
162197,211578
251491,211578
270491,211578
326249,211578
336783,211578
394806,211578
543055,211578
615119,211578
633078,211578
642542,211578
796734,211578
884686,211578
41874,212131
51992,212131
58372,212131
80720,212131
110341,212131
129308,212131
145128,212131
259561,212131
343930,212131
346336,212131
631774,212131
754032,212131
755156,212131
790814,212131
840402,212131
894465,212131
899530,212131
937003,212131
41874,213165
265456,213165
761706,213165
66915,213212
71209,213212
270491,213212
660507,213561
195874,213921
197921,213921
206407,213921
317545,213921
471355,213921
479350,213921
482334,213921
796045,213921
891032,213921
52382,214162
144847,214162
194703,214162
204386,214162
350840,214162
685647,214383
798992,214383
98465,214580
151787,214580
191063,214580
193342,214580
315403,214580
335302,214580
343954,214580
31685,214593
47033,214593
58549,214593
166785,214593
219203,214593
232564,214593
270491,214593
307461,214593
336783,214593
359016,214593
379125,214593
489876,214593
530745,214593
595101,214593
633078,214593
687561,214593
794173,214593
815537,214593
842802,214593
924508,214593
945196,214593
205180,215041
207735,215041
570825,215041
808212,215041
894465,215041
49374,215058
70027,215058
219203,215058
325459,215058
357406,215058
413524,215058
522377,215058
576718,215058
610339,215058
754032,215058
834108,215058
940583,215058
120953,215296
137474,215296
182900,215296
254215,215296
280960,215296
381371,215296
480086,215296
610346,215296
642542,215296
803009,215296
840402,215296
987491,215296
174822,215997
216846,215997
270491,215997
754032,215997
117064,216846
208582,216846
11754,217344
46794,217344
80780,217344
103484,217344
169795,217344
372322,217344
492331,217344
501081,217344
585249,217344
610346,217344
747445,217344
754251,217344
758208,217344
792530,217344
834108,217344
852997,217344
855423,217344
19701,217622
127337,217622
531986,217622
617196,217622
645612,217622
747445,217622
840402,217622
848913,217622
852855,217622
866786,217622
926548,217622
8549,217641
21744,217641
66915,217641
126782,217641
287350,217641
615119,217641
660053,217641
674263,217641
687487,217641
754032,217641
775323,217641
792733,217641
803009,217641
899530,217641
922911,217641
180228,217792
241813,217792
538677,217792
792953,217792
793988,217792
803720,217792
824022,217792
19701,217994
51376,217994
131650,217994
178645,217994
193231,217994
266534,217994
364399,217994
489999,217994
747445,217994
838875,217994
840402,217994
10412,218473
77175,218473
138699,218473
199995,218473
257141,218473
268871,218473
333464,218473
413524,218473
574143,218473
685647,218473
803544,218473
988440,218473
255887,218709
38490,218994
631774,218994
754032,218994
894465,218994
987491,218994
19701,219203
66915,219203
75747,219203
84053,219203
233066,219203
290812,219203
307461,219203
418740,219203
531986,219203
577627,219203
590479,219203
617196,219203
747445,219203
754032,219203
840402,219203
852007,219203
852855,219203
894465,219203
920073,219203
72041,219428
88180,219428
163420,219428
485135,219428
51992,219483
75747,219483
84209,219483
91650,219483
130932,219483
137390,219483
139026,219483
160054,219483
192382,219483
266255,219483
320845,219483
339577,219483
359016,219483
377908,219483
379125,219483
418662,219483
423305,219483
474482,219483
485791,219483
504928,219483
631774,219483
639053,219483
672910,219483
755156,219483
771438,219483
19297,219655
297894,219655
754032,219655
1098,219966
5441,219966
7920,219966
22124,219966
35587,219966
75264,219966
91650,219966
97325,219966
112789,219966
114342,219966
134729,219966
300035,219966
323194,219966
446509,219966
490952,219966
741746,219966
771438,219966
781766,219966
931105,219966
660507,220024
222436,220403
413524,220403
530745,220403
754032,220403
858827,220403
10412,221059
66915,221059
77175,221059
128495,221059
139089,221059
147635,221059
162197,221059
169795,221059
204386,221059
221844,221059
232564,221059
270491,221059
319021,221059
522377,221059
570061,221059
610339,221059
610346,221059
675710,221059
858827,221059
932665,221059
961234,221059
962339,221059
796045,221426
5441,221445
22124,221445
125822,221445
134729,221445
167320,221445
192382,221445
406294,221445
446509,221445
501407,221445
741746,221445
751910,221445
771438,221445
217963,221603
301619,221803
334193,221803
358820,221803
553483,221803
564333,221803
634377,221803
31685,221844
136871,221844
177060,221844
295756,221844
313284,221844
522377,221844
758453,221844
988440,221844
634377,221894
52093,222153
61172,222153
75747,222153
137390,222153
193231,222153
219483,222153
249973,222153
413524,222153
678339,222153
784732,222153
798113,222153
798606,222153
860080,222153
66915,222351
140689,222351
240311,222351
332141,222351
379125,222351
418740,222351
428717,222351
489303,222351
490004,222351
500664,222351
570825,222351
574772,222351
773642,222351
824022,222351
894465,222351
91650,222387
138520,222387
490004,222387
786613,222387
5953,222436
41874,222436
75100,222436
84209,222436
93849,222436
100160,222436
105354,222436
114342,222436
138699,222436
139026,222436
492466,222436
604852,222436
749970,222436
830538,222436
858827,222436
671953,222748
21744,222927
38490,222927
51992,222927
66915,222927
75747,222927
83554,222927
91650,222927
120521,222927
130932,222927
194703,222927
198532,222927
325459,222927
379125,222927
418740,222927
422405,222927
475932,222927
631774,222927
639053,222927
939567,222927
960690,222927
987491,222927
750970,222959
75747,222974
129637,222974
418740,222974
786613,222974
960690,222974
116087,223197
154544,223197
178906,223197
255704,223197
282800,223197
472925,223197
563834,223197
639053,223197
761108,223197
798606,223197
803026,223197
808944,223197
21578,223523
59537,223523
139026,223523
354105,223523
746731,223523
771438,223523
806829,223523
45475,223627
89021,223627
129308,223627
138699,223627
233066,223627
238440,223627
240865,223627
290812,223627
354105,223627
400279,223627
414745,223627
771438,223627
988638,223627
543055,223701
131650,223861
137390,223861
149840,223861
183858,223861
193231,223861
219203,223861
290812,223861
334193,223861
413524,223861
520033,223861
531986,223861
672910,223861
755156,223861
758444,223861
797431,223861
895136,223861
55128,224186
66915,224186
72041,224186
120521,224186
131627,224186
154548,224186
224294,224186
293896,224186
307461,224186
530745,224186
538677,224186
631774,224186
751019,224186
754032,224186
814751,224186
894465,224186
55128,224294
66915,224294
120521,224294
171637,224294
180228,224294
332141,224294
496405,224294
631774,224294
754032,224294
792953,224294
820232,224294
894465,224294
8828,224345
927650,224345
41874,224638
66915,224638
71209,224638
138699,224638
174822,224638
625736,224638
754032,224638
763301,224638
988638,224638
58549,224925
71209,224925
162197,224925
197364,224925
240665,224925
336783,224925
505532,224925
522377,224925
610346,224925
675710,224925
687561,224925
756180,224925
842802,224925
86826,225607
270491,225607
359966,225607
696015,225607
51992,225930
182900,225930
237205,225930
248798,225930
270491,225930
343930,225930
422405,225930
478603,225930
492331,225930
610346,225930
747445,225930
754251,225930
755156,225930
756180,225930
840402,225930
840523,225930
855423,225930
894465,225930
925528,225930
71209,225948
137390,225948
154998,225948
162233,225948
290812,225948
336783,225948
346336,225948
595101,225948
617196,225948
855423,225948
868306,225948
5882,226556
531986,226556
771470,226556
38936,227088
66915,227088
31685,227487
66915,227487
153590,227487
174557,227487
179205,227487
204386,227487
554963,227487
631579,227487
644880,227487
752673,227487
814751,227487
848034,227487
945196,227487
29884,227697
90188,227697
93632,227697
130028,227697
153526,227697
182884,227697
237205,227697
246960,227697
260212,227697
293896,227697
308645,227697
324646,227697
359613,227697
390477,227697
393345,227697
553483,227697
564333,227697
597094,227697
609396,227697
645474,227697
683085,227697
757157,227697
768321,227697
776093,227697
796734,227697
858827,227697
950441,227697
954964,227697
958768,227697
10538,228099
38579,228099
41874,228099
128440,228099
239921,228099
337119,228099
481057,228099
531986,228099
574597,228099
754032,228099
765900,228099
796734,228099
895443,228099
41874,228266
100160,228266
180228,228266
538677,228266
582313,228266
754032,228266
852007,228266
22124,228323
98465,228323
446509,228323
118327,228371
487186,228371
635413,228371
926604,228371
531986,228889
894465,228889
418740,229157
531986,229157
617196,229157
645612,229157
753617,229157
852855,229157
926548,229157
204386,230111
752673,230111
167287,230244
357406,230244
626463,230244
131650,230297
158309,230297
359613,230297
413524,230297
531986,230297
597875,230667
824022,230667
98465,230845
139026,230845
192382,230845
246611,230845
263937,230845
446509,230845
490952,230845
751910,230845
75747,231225
79044,231225
754032,231225
895136,231225
926548,231225
574597,231342
680522,231342
649950,232480
66915,232564
120521,232564
180228,232564
332141,232564
491220,232564
496405,232564
538677,232564
792953,232564
793988,232564
824022,232564
852007,232564
1098,232598
7920,232598
37730,232598
270667,232598
287350,232598
323194,232598
775406,232598
814606,232701
200074,232869
332257,232869
66915,233066
120521,233066
180228,233066
265456,233066
763301,233066
803720,233066
824022,233066
894465,233066
58549,233136
66915,233136
71209,233136
172167,233136
287350,233136
336783,233136
480830,233136
621423,233136
633078,233136
754251,233136
808336,233136
951375,233136
130173,233147
240665,233147
290853,233147
326249,233147
522377,233147
687561,233147
792733,233147
354105,233862
1233067,233862
98278,234192
232564,234192
354105,234192
892823,234192
814606,234325
127451,234844
240081,234844
325401,234844
418955,234844
866786,234844
5953,235169
22124,235169
84209,235169
137580,235169
138520,235169
165663,235169
182598,235169
200968,235169
406294,235169
418740,235169
420133,235169
424244,235169
446509,235169
490004,235169
500992,235169
562304,235169
751623,235169
771438,235169
796734,235169
891063,235169
14073,235923
62270,235923
165855,235923
186390,235923
484145,235923
532487,235923
620578,235923
745915,235923
44764,237205
51909,237205
107090,237205
366407,237205
418955,237205
531986,237205
660507,237205
754032,237205
758208,237205
922728,237205
936190,237205
180228,237517
11707,237668
219203,237668
75747,238297
131650,238297
418740,238297
354105,238440
45313,238686
200074,238686
524522,238686
645474,238686
674887,238686
10538,238968
120521,239638
180228,239655
10412,239827
16281,239827
31685,239827
46794,239827
50034,239827
66915,239827
77175,239827
85915,239827
128495,239827
130689,239827
166785,239827
178536,239827
204386,239827
214593,239827
270491,239827
296802,239827
354105,239827
383889,239827
414745,239827
504815,239827
522377,239827
625739,239827
633078,239827
644880,239827
675710,239827
687561,239827
792733,239827
808212,239827
829122,239827
926237,239827
936095,239827
940583,239827
945196,239827
961234,239827
962339,239827
9084,239921
41874,239921
71209,239921
183858,239921
185810,239921
217622,239921
290812,239921
418740,239921
487186,239921
531986,239921
617196,239921
743760,239921
754032,239921
755494,239921
790078,239921
809266,239921
843607,239921
852855,239921
120521,239961
171637,239961
180228,239961
332141,239961
538677,239961
792953,239961
793988,239961
803720,239961
117064,240081
325401,240081
330575,240081
491220,240081
864209,240252
80537,240311
19701,240665
51992,240665
66915,240665
71209,240665
75264,240665
105354,240665
130028,240665
139026,240665
140499,240665
182598,240665
183139,240665
199995,240665
216846,240665
307461,240665
336783,240665
595101,240665
747445,240665
754032,240665
796045,240665
806829,240665
830538,240665
834466,240665
852007,240665
858827,240665
899530,240665
913210,240665
112462,240865
120521,240865
239961,240865
240311,240865
496405,240865
538677,240865
792953,240865
793988,240865
803720,240865
820232,240865
41874,240923
66915,240923
71209,240923
213212,240923
270491,240923
359966,240923
379125,240923
560208,240923
625736,240923
651107,240923
754032,240923
754251,240923
771010,240923
838241,240923
866841,240923
868306,240923
291043,241635
685647,241635
746731,241650
769444,241650
831215,241650
257544,241724
531986,241724
617196,241724
645612,241724
852855,241724
1098,242211
7920,242211
29808,242211
37730,242211
50251,242211
112789,242211
134729,242211
170369,242211
485135,242211
659517,242211
205180,242473
19701,242578
58549,242578
75747,242578
84053,242578
131650,242578
193231,242578
219203,242578
233066,242578
308645,242578
326249,242578
475932,242578
531986,242578
568137,242578
758444,242578
852810,242578
858827,242578
15694,243008
34172,243008
41874,243008
58549,243008
61172,243008
65590,243008
84209,243008
87179,243008
105354,243008
154530,243008
154544,243008
219483,243008
249973,243008
260206,243008
357406,243008
490004,243008
491802,243008
493327,243008
538677,243008
569914,243008
684240,243008
687487,243008
747757,243008
752314,243008
754032,243008
755156,243008
762177,243008
840523,243008
889097,243008
895136,243008
46699,243012
120521,243012
588112,243012
754032,243012
307461,243238
842802,243238
178906,244073
354105,244537
531986,244537
617196,244537
754032,244537
808212,244608
946137,244608
988655,244608
66915,245019
71209,245019
194743,245019
270491,245019
505532,245019
139026,245250
295756,245250
354105,245250
354733,245250
426564,245250
446509,245250
195305,245513
655273,245513
803544,245513
805785,245513
5882,246032
8549,246032
58372,246032
118384,246032
162233,246032
209142,246032
248798,246032
307025,246032
336783,246032
595101,246032
674263,246032
768231,246032
799053,246032
838241,246032
933883,246032
38302,246169
38490,246169
91438,246169
91650,246169
131627,246169
194703,246169
219483,246169
222927,246169
224186,246169
325459,246169
422405,246169
530745,246169
639053,246169
740833,246169
960690,246169
22928,246611
59537,246611
84209,246611
112462,246611
139026,246611
192382,246611
354105,246611
377891,246611
577627,246611
674873,246611
745241,246611
754032,246611
771438,246611
805661,246611
43714,246960
531986,246960
645474,246960
674887,246960
754032,246960
796734,246960
858827,246960
922728,246960
5882,247065
9084,247065
11707,247065
80118,247065
83859,247065
233066,247065
292915,247065
531986,247065
754032,247065
137390,247545
238440,247545
617196,247545
748222,247545
51376,247699
137390,247699
193231,247699
290812,247699
324646,247699
530745,247699
672910,247699
798606,247699
860080,247699
894465,247699
895136,247699
899530,247699
237205,247824
314600,247963
485791,247963
66915,248798
625736,248798
295756,249444
167320,249528
221445,249528
315403,249528
406294,249528
9084,249973
138699,249973
418740,249973
420539,249973
487186,249973
490141,249973
531986,249973
617196,249973
645612,249973
754032,249973
755494,249973
772191,249973
852855,249973
894465,249973
988638,249973
38579,250798
239921,250798
481057,250798
895443,250798
120953,250976
127360,250976
137390,250976
189678,250976
290812,250976
346336,250976
397880,250976
590441,250976
617196,250976
672910,250976
687487,250976
754032,250976
771438,250976
840402,250976
899530,250976
17387,251033
189678,251033
96613,251206
58549,251361
75747,251361
80537,251361
84053,251361
181321,251361
307461,251361
418740,251361
424296,251361
375945,251437
43714,251491
66915,251491
77732,251491
87985,251491
110161,251491
129761,251491
137474,251491
174557,251491
270491,251491
538677,251491
754032,251491
796734,251491
864209,251491
75100,251595
100160,251595
139026,251595
193216,251595
377891,251595
489303,251595
492466,251595
503913,251595
590479,251595
659517,251595
754032,251595
805661,251595
835648,251595
838524,251595
139026,251604
192382,251604
246611,251604
501407,251604
590479,251604
674873,251604
771438,251604
25394,251925
5882,252184
55128,252184
58372,252184
100160,252184
120521,252184
263852,252184
418955,252184
423267,252184
489303,252184
562304,252184
767068,252184
773642,252184
824022,252184
894465,252184
116178,252315
237205,252315
70715,252495
38579,253076
139741,253137
147316,253137
611929,253137
66915,253142
642542,253142
660507,253232
75100,253408
79960,253408
139026,253408
192382,253408
193320,253408
222436,253408
260206,253408
297702,253408
311674,253408
590479,253408
850692,253408
287407,253657
312890,253657
317865,253657
628467,253657
673933,253657
780258,253657
754032,253861
21744,254215
38490,254215
39258,254215
41874,254215
51992,254215
62860,254215
66915,254215
194036,254215
194703,254215
379125,254215
422405,254215
631774,254215
668302,254215
740833,254215
754032,254215
823165,254215
834466,254215
892823,254215
894465,254215
922200,254215
987491,254215
988440,254215
61172,254411
139026,254411
184043,254411
213921,254411
219203,254411
243008,254411
316611,254411
325459,254411
346336,254411
422405,254411
574102,254411
589630,254411
754032,254411
758444,254411
766078,254411
808944,254411
812711,254411
855836,254411
180228,254535
144847,254827
25047,254972
140499,254972
208582,254972
366407,254972
651107,254972
761706,254972
868306,254972
140499,255051
118664,255210
98465,255347
246611,255347
577627,255347
858827,255347
120521,255377
203008,255576
291043,255576
835585,255576
282800,255704
422405,255704
490004,255704
563834,255704
639053,255704
180228,255733
332141,255733
538677,255733
792953,255733
793988,255733
824022,255733
852007,255733
614982,255887
84053,256557
305363,256951
574102,256951
583618,256951
771905,256951
808944,256951
852688,256951
20050,257141
119651,257141
139026,257141
178536,257141
268871,257141
295756,257141
313284,257141
317417,257141
339490,257141
377908,257141
745964,257141
760154,257141
771438,257141
840102,257141
946137,257141
988440,257141
20862,257160
51992,257160
58549,257160
575695,257160
625736,257160
754032,257160
771010,257160
858827,257160
902138,257160
119651,257364
162233,257544
346336,257544
404345,257544
754032,257544
840402,257544
131581,257787
144847,257787
182900,257787
38302,258430
62823,258430
75747,258430
91650,258430
109735,258430
202545,258430
206407,258430
418740,258430
422947,258430
573241,258430
579839,258430
604075,258430
759491,258430
786613,258430
792925,258430
920994,258430
937098,258430
165162,258514
38302,258567
62823,258567
75747,258567
83554,258567
91650,258567
255704,258567
317545,258567
367459,258567
422405,258567
490004,258567
501407,258567
573241,258567
639053,258567
761108,258567
43714,258741
387720,258882
122754,259240
200074,259240
237205,259240
41874,259561
51992,259561
87985,259561
100160,259561
135032,259561
232564,259561
483587,259561
491802,259561
564239,259561
573870,259561
582313,259561
631774,259561
754032,259561
840402,259561
139026,259800
192382,259800
246611,259800
299471,259800
377891,259800
574772,259800
590479,259800
672011,259800
674873,259800
745241,259800
771438,259800
772567,259800
809999,259800
835648,259800
5953,260206
62002,260206
75100,260206
84209,260206
93849,260206
100160,260206
112462,260206
138699,260206
139026,260206
187478,260206
192382,260206
240865,260206
311674,260206
354105,260206
492466,260206
574772,260206
577627,260206
604852,260206
655273,260206
659517,260206
669303,260206
674873,260206
690254,260206
749970,260206
771438,260206
785611,260206
831381,260206
858827,260206
9084,260212
38579,260212
38977,260212
159214,260212
183858,260212
239921,260212
246960,260212
334193,260212
481057,260212
531986,260212
574597,260212
635413,260212
668922,260212
680522,260212
790078,260212
809446,260212
895443,260212
958839,260212
85915,260384
182900,260384
232564,260384
531986,260384
754032,260384
626463,261087
51992,261106
137580,261106
180263,261106
754032,261106
960690,261106
38490,261623
66915,261623
130932,261623
224186,261623
350840,261623
379125,261623
530745,261623
612716,261623
812046,261623
987491,261623
237205,262255
37730,262794
47789,262794
72041,262794
182900,262794
184091,262794
224186,262794
307461,262794
325459,262794
327735,262794
530745,262794
612716,262794
745964,262794
796734,262794
829122,262794
899530,262794
919846,262794
36521,263271
37730,263271
219203,263271
357406,263271
782768,263271
940583,263271
5953,263937
59537,263937
112462,263937
139026,263937
168993,263937
192382,263937
193216,263937
299471,263937
489303,263937
503913,263937
577627,263937
674873,263937
685647,263937
771438,263937
772567,263937
835648,263937
850692,263937
894465,263937
129637,263995
674263,263995
763301,263995
127360,264430
301619,264430
31685,264499
38490,264499
66915,264499
130689,264499
137474,264499
166291,264499
175708,264499
204386,264499
287917,264499
379125,264499
524522,264499
814751,264499
831236,264499
848034,264499
961234,264499
757157,264617
312890,266063
144847,266151
120521,266255
307461,266255
538677,266255
562304,266255
754032,266255
840402,266255
921965,266255
923618,266255
42993,266503
19701,266534
131650,266534
364399,266534
487186,266534
838272,266534
840402,266534
43714,267814
642542,267814
754032,267814
50034,268700
96744,268700
187478,268700
240865,268700
354105,268700
625739,268700
647834,268700
690254,268700
745964,268700
808214,268700
831381,268700
19701,268990
114342,268990
131650,268990
174822,268990
198302,268990
224638,268990
233066,268990
290812,268990
292915,268990
334193,268990
504928,268990
570825,268990
590441,268990
762177,268990
766361,268990
840402,268990
931567,269972
31685,270491
66915,270491
314600,270491
61938,270667
66915,270667
112462,270667
114342,270667
131650,270667
139026,270667
141681,270667
219203,270667
325459,270667
354105,270667
413524,270667
418662,270667
522377,270667
570061,270667
747445,270667
825087,270667
842802,270667
162233,270770
307461,270770
887619,270770
59293,271113
180228,271113
538677,271113
754032,271113
8828,272563
83194,272563
159433,272563
390477,272563
495338,272563
765595,272563
922728,272563
325401,273531
66915,274321
312890,274637
120521,274822
66915,275130
120521,275130
307461,275130
332141,275130
332852,275130
186185,275335
508443,275335
842802,275335
858827,275335
861757,275335
864209,275335
940831,275335
948061,275335
296487,276626
424244,276626
830538,276626
31685,277059
66915,277059
71209,277059
123754,277059
130689,277059
204386,277059
240665,277059
459616,277059
585896,277059
674887,277059
752673,277059
961234,277059
1006765,277059
11707,277572
26520,277572
29884,277572
31274,277572
33666,277572
45313,277572
52093,277572
163229,277572
182900,277572
574597,277572
642542,277572
674887,277572
759031,277572
936425,277572
848034,277764
66915,278575
55128,279141
120521,279141
180228,279141
332141,279141
538677,279141
792953,279141
824022,279141
11707,279315
39258,279315
126782,279315
130689,279315
137390,279315
145128,279315
174557,279315
219203,279315
268990,279315
287917,279315
422405,279315
570061,279315
610706,279315
633078,279315
644880,279315
674887,279315
759031,279315
853492,279315
899530,279315
93632,279337
181376,279337
92303,280692
133969,280692
270491,280692
359966,280692
394806,280692
422405,280692
493327,280692
505532,280692
145128,280897
193231,280897
531986,280897
617196,280897
746731,280897
755156,280897
937003,280897
182598,280956
501407,280956
562304,280956
590479,280956
749970,280956
771438,280956
840402,280956
38490,280960
66915,280960
120953,280960
194703,280960
297894,280960
612716,280960
631774,280960
686897,280960
939567,280960
41874,281225
61172,281225
163229,281225
243008,281225
860080,281225
52382,281254
144847,281254
219655,281254
297894,281254
327735,281254
136871,282752
66915,282766
394806,282766
193231,282800
364399,282800
422947,282800
672910,282800
165162,283335
199995,283335
303626,283335
685647,283335
923033,283335
180228,284207
182884,284207
293896,284207
337119,284207
522377,284207
545074,284207
796734,284207
31022,284546
66915,284546
139026,284546
307461,284546
354105,284546
894465,284546
6310,285232
10412,285232
43714,285232
128495,285232
163420,285232
166291,285232
221844,285232
270491,285232
312890,285232
383889,285232
413524,285232
459616,285232
674887,285232
768321,285232
806829,285232
808214,285232
829122,285232
883318,285232
936095,285232
943827,285232
948061,285232
961234,285232
66915,285272
131581,285272
147635,285272
208997,285272
270491,285272
379125,285272
530745,285272
686897,285272
939567,285272
987491,285272
89713,285693
180228,285693
240311,285693
332141,285693
792953,285693
793988,285693
803720,285693
852007,285693
686897,286115
936190,286115
203008,286518
492275,286518
198532,286561
814751,286561
16281,286572
32433,286572
35464,286572
159214,286572
195237,286572
501081,286572
524522,286572
633078,286572
932665,286572
962339,286572
8828,286639
317865,286639
328288,286662
988440,286662
59537,287259
91650,287259
192382,287259
308932,287259
474482,287259
501407,287259
771438,287259
31022,287350
66915,287350
71209,287350
114342,287350
232564,287350
379125,287350
397880,287350
505532,287350
615119,287350
679219,287350
8828,287407
11754,287407
22348,287407
107090,287407
186185,287407
237205,287407
341672,287407
366407,287407
473554,287407
813731,287407
956268,287407
41874,287917
66915,287917
560208,287917
631774,287917
754032,287917
75747,288111
195874,288111
197921,288111
418740,288111
482334,288111
58372,288154
139026,288154
192382,288154
590479,288154
596126,288154
749734,288154
894465,288154
38291,288350
50034,288350
66915,288350
111963,288350
354105,288350
625739,288350
807028,288350
823165,288350
46699,288904
66915,288904
5953,289058
84209,289058
193320,289058
260206,289058
424244,289058
604852,289058
751623,289058
180228,289177
198922,289177
279141,289177
320442,289177
824022,289177
894465,289177
5501,289599
97325,289599
112789,289599
134729,289599
239921,289599
290502,289599
351733,289599
359326,289599
472925,289599
485135,289599
572737,289599
790820,289599
796045,289599
806829,289599
813946,289599
863790,289599
883318,289599
44764,289685
83194,289685
128440,289685
237205,289685
495338,289685
636433,289685
776093,289685
793845,289685
922728,289685
66915,290072
642542,290072
5441,290502
78191,290502
97325,290502
112789,290502
134729,290502
235169,290502
280956,290502
357406,290502
359326,290502
446509,290502
490952,290502
506513,290502
540883,290502
572737,290502
579839,290502
790820,290502
806829,290502
825087,290502
863790,290502
883318,290502
957085,290502
237205,290590
114342,290812
131650,290812
182598,290812
233066,290812
257544,290812
418740,290812
531986,290812
562304,290812
617196,290812
645612,290812
753617,290812
840402,290812
852855,290812
926548,290812
29791,290853
100160,290853
130173,290853
131581,290853
145128,290853
232564,290853
240665,290853
296903,290853
346336,290853
358820,290853
379125,290853
553483,290853
564333,290853
597094,290853
746731,290853
754032,290853
796734,290853
840402,290853
894465,290853
899530,290853
61480,291043
75100,291043
85776,291043
110161,291043
139026,291043
192382,291043
193216,291043
295756,291043
311674,291043
492466,291043
659517,291043
685647,291043
746010,291043
754032,291043
772567,291043
798992,291043
